Time,Displacement,Force
(s),(mm),(N)
"138.2680","0.3806","54.0814"
"138.4240","0.3755","49.0804"
"138.6000","0.3699","44.0442"
"138.7260","0.3657","39.0276"
"138.9020","0.3600","33.9847"
"139.0280","0.3549","28.9646"
"139.2020","0.3493","23.9174"
"139.3700","0.3433","18.9012"
"139.5300","0.3381","13.8889"
"139.7120","0.3321","8.8478"
"139.8520","0.3280","4.9519"

