Time,Displacement,Force
(s),(mm),(N)
"125.7020","0.3075","245.2083"
"125.8400","0.3020","240.1293"
"126.0000","0.2967","235.0666"
"126.1580","0.2920","229.9405"
"126.3160","0.2867","224.8544"
"126.4340","0.2833","219.8237"
"126.5640","0.2779","214.7563"
"126.7240","0.2727","209.7305"
"126.8740","0.2679","204.6985"
"127.0320","0.2629","199.6609"
"127.1480","0.2594","194.6299"
"127.2860","0.2541","189.6256"
"127.4400","0.2488","184.5917"
"127.5980","0.2436","179.5663"
"127.7520","0.2388","174.4576"
"127.8940","0.2346","169.4443"
"128.0140","0.2301","164.4098"
"128.1700","0.2248","159.3630"
"128.3180","0.2196","154.2430"
"128.4740","0.2146","149.1933"
"128.6220","0.2104","144.1900"
"128.7380","0.2060","139.1876"
"128.9160","0.2004","134.1433"
"129.0380","0.1954","129.1343"
"129.2040","0.1899","124.0506"
"129.3620","0.1853","119.0420"
"129.5040","0.1809","113.9898"
"129.6460","0.1761","108.9800"
"129.7620","0.1713","103.9030"
"129.9280","0.1658","98.8237"
"130.0900","0.1608","93.7617"
"130.2420","0.1559","88.7429"
"130.3860","0.1516","83.6628"
"130.5060","0.1468","78.6533"
"130.6620","0.1416","73.6210"
"130.8280","0.1357","68.5879"
"130.9740","0.1311","63.5762"
"131.1280","0.1268","58.5466"
"131.2580","0.1223","53.5279"
"131.4260","0.1168","48.4938"
"131.5660","0.1113","43.4664"
"131.7140","0.1062","38.3653"
"131.8880","0.1005","33.3441"
"132.0520","0.0952","28.3223"
"132.2180","0.0902","23.2371"
"132.3800","0.0849","18.1876"
"132.5180","0.0804","13.1849"
"132.6680","0.0751","8.1708"
"132.7860","0.0704","4.9123"

