Time,Displacement,Force
(s),(mm),(N)
"126.6020","0.2281","168.1744"
"126.7100","0.2241","163.1322"
"126.8680","0.2182","158.0847"
"127.0080","0.2138","153.0186"
"127.1760","0.2086","147.9433"
"127.3200","0.2041","142.8913"
"127.4260","0.2003","137.8570"
"127.5840","0.1943","132.8483"
"127.7260","0.1898","127.7813"
"127.8980","0.1844","122.7475"
"128.0360","0.1802","117.6802"
"128.1760","0.1756","112.6571"
"128.3000","0.1704","107.6275"
"128.4560","0.1653","102.5828"
"128.6160","0.1604","97.4884"
"128.7620","0.1560","92.4426"
"128.9040","0.1514","87.4154"
"129.0240","0.1464","82.3574"
"129.1900","0.1410","77.3470"
"129.3420","0.1359","72.2270"
"129.5020","0.1307","67.2022"
"129.6460","0.1267","62.1858"
"129.7800","0.1219","57.1696"
"129.9500","0.1164","52.1602"
"130.0760","0.1112","47.1390"
"130.2400","0.1059","42.1022"
"130.3980","0.1011","37.0740"
"130.5640","0.0955","32.0531"
"130.7400","0.0900","26.9795"
"130.8760","0.0856","21.9649"
"131.0440","0.0801","16.9557"
"131.1880","0.0746","11.9496"
"131.3440","0.0694","6.8968"
"131.4340","0.0671","4.9531"

