Time,Displacement,Force
(s),(mm),(N)
"125.0900","0.2686","215.0244"
"125.2460","0.2635","209.9915"
"125.3960","0.2592","204.9520"
"125.5480","0.2543","199.9045"
"125.6520","0.2506","194.8707"
"125.8080","0.2447","189.8375"
"125.9600","0.2397","184.7798"
"126.1180","0.2349","179.7421"
"126.2660","0.2303","174.6689"
"126.3900","0.2262","169.6581"
"126.5240","0.2208","164.5928"
"126.6840","0.2156","159.5345"
"126.8320","0.2111","154.5258"
"126.9780","0.2066","149.5205"
"127.1140","0.2022","144.5167"
"127.2420","0.1970","139.4541"
"127.4100","0.1916","134.3748"
"127.5540","0.1868","129.3240"
"127.7160","0.1815","124.3058"
"127.8520","0.1777","119.2998"
"127.9720","0.1729","114.2895"
"128.1300","0.1677","109.2798"
"128.2740","0.1627","104.1869"
"128.4380","0.1573","99.0963"
"128.5900","0.1530","94.0792"
"128.7300","0.1483","89.0565"
"128.8600","0.1436","84.0542"
"129.0100","0.1379","78.9618"
"129.1720","0.1326","73.8790"
"129.3400","0.1273","68.8373"
"129.4780","0.1233","63.8217"
"129.6180","0.1187","58.8104"
"129.7440","0.1136","53.7822"
"129.9060","0.1083","48.7164"
"130.0780","0.1024","43.6846"
"130.2260","0.0976","38.6026"
"130.3960","0.0925","33.5910"
"130.5480","0.0876","28.5638"
"130.7140","0.0822","23.5343"
"130.8560","0.0773","18.5169"
"130.9940","0.0724","13.5043"
"131.1700","0.0661","8.4243"
"131.3060","0.0615","4.8951"

